,고객번호,14년 1분기,14년 2분기,14년 3분기,14년 4분기,15년 1분기,15년 2분기,15년 3분기,15년 4분기
267,00268,8295594.0,7901960.0,3438730.0,9380985.0,9178808.0,3625680.0,2944349.0,10209203.0
268,00269,11629081.0,10918284.0,9324822.0,8907356.0,12115567.0,7030580.0,8039588.0,6289382.0
269,00270,938159.0,1065022.0,1067846.0,982018.0,1321470.0,1327573.0,1200077.0,1066942.0
270,00271,4499980.0,13590700.0,6455190.0,7983580.0,4958120.0,3910750.0,5325630.0,34269850.0
271,00272,4444521.0,3342541.0,3034196.0,3252891.0,3927592.0,2660434.0,5659762.0,5076061.0
272,00273,6218740.0,13398120.0,6599828.0,9780650.0,9799263.0,8446282.0,8694140.0,9646590.0
273,00274,456846.0,603302.0,457023.0,726611.0,901965.0,1160859.0,868683.0,846211.0
274,00275,7060554.0,6502123.0,8757736.0,8247536.0,5025960.0,6786778.0,7897891.0,6025875.0
275,00276,823129.0,1336518.0,1198247.0,1436079.0,3026503.0,1717805.0,803448.0,944997.0
276,00277,1476005.0,2832405.0,2146965.0,2598083.0,1811071.0,4228530.0,1772799.0,2414423.0
277,00278,1045968.0,500756.0,811008.0,781729.0,705900.0,669813.0,403952.0,511547.0
278,00279,2939290.0,8193200.0,11896150.0,3305850.0,11817800.0,4895520.0,2229850.0,9503810.0
279,00280,7769440.0,7948930.0,9287180.0,17160270.0,4445200.0,8972444.0,5159860.0,8276349.0
280,00281,12335070.0,6537389.0,7269781.0,11517393.0,8512275.0,11656201.0,26584327.0,6319901.0
281,00282,5398470.0,5711967.0,4469220.0,8926270.0,5206014.0,5538400.0,5213558.0,10688829.0
282,00283,26427490.0,21785370.0,8649080.0,19527430.0,19611960.0,10814650.0,20979220.0,13005850.0
283,00284,426200.0,88837.0,187474.0,383310.0,470112.0,413620.0,437560.0,507118.0
284,00285,471416.0,504780.0,707530.0,741352.0,1011076.0,686020.0,999560.0,735170.0
285,00286,4841330.0,3146360.0,2056515.0,6799002.0,3415680.0,5537650.0,3266300.0,2616300.0
286,00287,888425.0,1792691.0,834339.0,685836.0,900251.0,961639.0,1838044.0,1191893.0
287,00288,4035433.0,4334312.0,4818912.0,4710407.0,4747387.0,4678602.0,4320643.0,4458251.0
288,00289,1342830.0,2820500.0,2856230.0,2096600.0,2853390.0,1756620.0,2166590.0,1841660.0
289,00290,701255.0,806871.0,2103739.0,2286104.0,1961415.0,1497470.0,1673747.0,1348206.0
290,00291,1042710.0,1481124.0,1452103.0,1669505.0,865094.0,1627464.0,1904691.0,2525534.0
291,00292,6936380.0,7498980.0,11903490.0,13902160.0,11361510.0,11003530.0,6701403.0,15772206.0
292,00293,1533670.0,1721461.0,3573234.0,2158741.0,4035039.0,2207286.0,3434025.0,6051960.0
293,00294,4396360.0,3172580.0,6071030.0,14385120.0,6766100.0,6196130.0,12465670.0,9264050.0
294,00295,539850.0,3065680.0,3928950.0,3485390.0,11956125.0,5737220.0,3154100.0,2177844.0
295,00296,18484100.0,10918310.0,6434340.0,5658085.0,8796830.0,17256181.0,2724920.0,7987120.0
296,00297,2993838.0,8298542.0,9822575.0,8596964.0,4280054.0,6469206.0,6918454.0,16921081.0
297,00298,2872000.0,11688497.0,11711206.0,28588731.0,26146440.0,27828601.0,9843532.0,30450414.0
298,00299,6207850.0,2567390.0,3412950.0,1268630.0,2867080.0,1447908.0,1402018.0,1576602.0
299,00300,3248793.0,2829813.0,2222768.0,3507734.0,3594023.0,2902608.0,2952422.0,2761716.0
300,00301,6507330.0,3659130.0,2141912.0,6300721.0,7500930.0,4492770.0,2472270.0,7609930.0
301,00302,4444817.0,5021582.0,4082301.0,8868480.0,2282279.0,4959926.0,3401730.0,5440750.0
302,00303,7532613.0,1922767.0,1637529.0,2483514.0,9250621.0,1933836.0,2191728.0,2110942.0
303,00304,2095090.0,2925570.0,9404830.0,21849970.0,5685880.0,59251300.0,16118716.0,27063540.0
304,00305,12669052.0,11093090.0,23031642.0,10930440.0,20135516.0,17847717.0,16115133.0,12713629.0
305,00306,4709060.0,4004160.0,8925900.0,5312950.0,10904280.0,5324470.0,11722750.0,10168340.0
306,00307,7498960.0,9686670.0,7587606.0,11440850.0,8370940.0,6132092.0,4673250.0,1121840.0
307,00308,2441100.0,5389520.0,3362429.0,6464540.0,2497030.0,1486561.0,1674572.0,1758890.0
308,00309,9072530.0,17030060.0,14488030.0,8999760.0,7650590.0,8258128.0,10297480.0,9048470.0
309,00310,4483937.0,3338622.0,1777920.0,1366198.0,2821878.0,1992275.0,3702021.0,1304256.0
310,00311,4738104.0,7577372.0,3292832.0,6300616.0,6201260.0,5256330.0,3461826.0,3901910.0
311,00312,722280.0,1728993.0,3101660.0,3344186.0,2740957.0,2117185.0,1120843.0,402170.0
312,00313,18202127.0,9179501.0,6726623.0,8471480.0,9257090.0,6455058.0,5816050.0,9148076.0
313,00314,34527900.0,7827930.0,4404360.0,14033810.0,3295040.0,8662230.0,3955470.0,60328630.0
314,00315,9279855.0,18982581.0,14763189.0,52785937.0,11746257.0,31471149.0,29593149.0,70651958.0
315,00316,15342401.0,2625422.0,3925108.0,12807991.0,3840813.0,3174412.0,14327155.0,86266555.0
316,00317,2901475.0,6099151.0,5161022.0,3435142.0,2010099.0,1981622.0,7557031.0,5096384.0
317,00318,3690500.0,3091240.0,5066400.0,4993470.0,1377020.0,3148750.0,3213950.0,2184990.0
318,00319,10722080.0,8042800.0,6382610.0,5145180.0,7625870.0,5365000.0,6689110.0,6199670.0
319,00320,3574950.0,1890660.0,2260252.0,2133322.0,2988303.0,4160138.0,2371090.0,2144767.0
320,00321,19544853.0,9499380.0,11301090.0,9402486.0,10051308.0,4877553.0,7240089.0,6599738.0
321,00322,3265289.0,2822170.0,3700801.0,2597914.0,3971986.0,2451627.0,5782782.0,2472496.0
322,00323,7913140.0,14194226.0,8402689.0,10951573.0,5986231.0,11923120.0,4686113.0,15554000.0
323,00324,8970779.0,7796107.0,16076970.0,10422098.0,13269970.0,6016792.0,17982720.0,7418118.0
324,00325,7857440.0,9074757.0,6937342.0,3872600.0,2005690.0,3720430.0,3511079.0,3178950.0
325,00326,5542875.0,6264870.0,2445140.0,3776674.0,12694328.0,4151902.0,3833466.0,6190783.0
326,00327,11519570.0,8809360.0,5766260.0,10526044.0,22499340.0,6533020.0,7744000.0,6510980.0
327,00328,3611250.0,3956670.0,8098260.0,9080000.0,9851170.0,4087370.0,4312890.0,8493940.0
328,00329,9531252.0,12111480.0,11121392.0,4928416.0,4690687.0,4509463.0,5758317.0,10807025.0
329,00330,124500.0,164720.0,142690.0,75200.0,2010604.0,2036535.0,2222380.0,1456422.0
330,00331,1610925.0,1386242.0,1124252.0,1224138.0,1431047.0,1301194.0,1347379.0,1617900.0
331,00332,6943804.0,4649050.0,4808376.0,6545137.0,7204558.0,6155234.0,5057996.0,4821627.0
332,00333,2524760.0,3975703.0,4440613.0,4337232.0,3815287.0,6075205.0,4001941.0,4847404.0
333,00334,1659510.0,4578220.0,2946240.0,2975390.0,3469300.0,5467000.0,5532170.0,9704560.0
334,00335,6112020.0,11928741.0,18621951.0,11835874.0,19280820.0,14958000.0,5844480.0,22807231.0
335,00336,3063669.0,1694293.0,1355075.0,1200792.0,1413154.0,2078755.0,1893727.0,1653563.0
336,00337,8969075.0,16648428.0,20412858.0,39220552.0,26381322.0,16233364.0,11362545.0,28688509.0
337,00338,2113641.0,2070929.0,1940980.0,1113337.0,2620113.0,2295463.0,1643824.0,2301592.0
338,00339,3254780.0,3734487.0,4208234.0,2630735.0,3470435.0,3696264.0,4026569.0,3245863.0
339,00340,4867050.0,4384710.0,5967150.0,4806570.0,7054830.0,3513570.0,2682080.0,3405290.0
340,00341,4016970.0,6686610.0,10057460.0,26394360.0,20966330.0,18407840.0,16927540.0,17010810.0
341,00342,1461322.0,1189381.0,1312030.0,1430707.0,1591907.0,1238452.0,1320107.0,1128800.0
342,00343,7554455.0,4870805.0,5064195.0,3755289.0,4220764.0,10884460.0,4270230.0,7935057.0
343,00344,7477779.0,3919055.0,2727453.0,6070325.0,1511270.0,2586302.0,2670704.0,3373670.0
344,00345,6480163.0,12076940.0,14673710.0,21839180.0,6215030.0,4805950.0,2999230.0,8306600.0
345,00346,792350.0,1116620.0,1095090.0,1536240.0,655360.0,1231400.0,1778430.0,3297770.0
346,00347,2613586.0,2661144.0,2525922.0,1886798.0,2152317.0,2279718.0,1823824.0,1899720.0
347,00348,1507238.0,1621444.0,2193097.0,1901720.0,1449212.0,1982510.0,1262525.0,956388.0
348,00349,13726064.0,7752620.0,17075240.0,5568857.0,10906263.0,4035012.0,11272110.0,3689941.0
349,00350,1232364.0,1504348.0,1259584.0,1628505.0,855065.0,1905014.0,4320564.0,3211893.0
350,00351,8065225.0,10066610.0,4593378.0,5845040.0,8649710.0,4313630.0,1661430.0,134840.0
351,00352,14716967.0,25781520.0,12436630.0,16733030.0,28266300.0,28118520.0,22949170.0,35441030.0
352,00353,757209.0,1567923.0,1775558.0,961362.0,2140130.0,1766491.0,1375298.0,1529911.0
353,00354,1039617.0,1533179.0,1431501.0,1119472.0,1066661.0,1948799.0,1514802.0,1413697.0
354,00355,1143858.0,5817629.0,11845870.0,40149109.0,14311107.0,1154485.0,1695993.0,2818432.0
355,00356,3704100.0,2504970.0,5370630.0,17462275.0,6331426.0,5926400.0,6136650.0,4799720.0
356,00357,1047602.0,1750385.0,1239717.0,1411307.0,1632337.0,1713273.0,1118846.0,1203131.0
357,00358,2822450.0,7022130.0,3214260.0,12500130.0,8201400.0,8720310.0,8641120.0,17726500.0
358,00359,4472528.0,3384294.0,3702994.0,5734244.0,5942790.0,3454005.0,3168075.0,2826222.0
359,00360,3862416.0,2470534.0,3412671.0,3443931.0,1552391.0,4515830.0,6735990.0,3204408.0
360,00361,15380384.0,9607774.0,6592168.0,9971113.0,6198509.0,7192659.0,16822760.0,28766143.0
361,00362,1943097.0,1607904.0,1201570.0,1251535.0,2539953.0,3035688.0,3892756.0,1780007.0
362,00363,52766580.0,33368870.0,38440200.0,3295550.0,25263450.0,19145310.0,8775020.0,3282430.0
363,00364,168475.0,3449573.0,3337593.0,1504932.0,2435460.0,2008398.0,1748970.0,1821639.0
364,00365,34102561.0,23704420.0,13821368.0,11012987.0,4008139.0,5882609.0,3328342.0,5385313.0
365,00366,657560.0,1061425.0,861670.0,1205730.0,1016976.0,893120.0,1248240.0,1176721.0
366,00367,18015351.0,11617650.0,5713933.0,27859428.0,9935372.0,12623801.0,10748340.0,13765283.0
367,00368,3663223.0,9474831.0,8500477.0,4392344.0,6075681.0,4647063.0,12747941.0,10282308.0
368,00369,8920250.0,7932670.0,3489920.0,7090430.0,8095980.0,10793500.0,4651800.0,6714600.0
369,00370,1828053.0,1305570.0,1101482.0,1514580.0,1033056.0,1812551.0,1645474.0,1707684.0
370,00371,2271386.0,1474427.0,1934051.0,1911737.0,1933812.0,2616146.0,2458203.0,1674655.0
371,00372,1163609.0,1932583.0,1300712.0,1813757.0,1268769.0,1369988.0,1663436.0,779980.0
372,00373,1119592.0,4967892.0,1688690.0,11826497.0,15893920.0,22466623.0,13856253.0,22596442.0
373,00374,6658450.0,9780110.0,4384220.0,7600670.0,6857630.0,6435164.0,5766780.0,4321000.0
374,00375,27885658.0,23923320.0,10507260.0,16371325.0,26862630.0,23766930.0,10474420.0,26694880.0
375,00376,456387.0,500524.0,754893.0,501260.0,679865.0,648202.0,722395.0,576657.0
376,00377,8994580.0,13031520.0,8127786.0,16453250.0,8838550.0,9034700.0,8972140.0,9750060.0
377,00378,7041831.0,9999020.0,5721660.0,8163252.0,5820505.0,8603476.0,7355690.0,20081070.0
378,00379,1986290.0,2283780.0,1946250.0,2238140.0,5285410.0,3641870.0,3404990.0,5643920.0
379,00380,441309.0,1535608.0,954762.0,992343.0,665323.0,785730.0,634233.0,821214.0
380,00381,1240600.0,3160120.0,4965890.0,4567520.0,5013410.0,3812650.0,2667290.0,1612210.0
381,00382,11205385.0,10483991.0,5191510.0,11436372.0,2924240.0,23868790.0,2668074.0,6665805.0
382,00383,4868290.0,6823820.0,5567670.0,12106070.0,7202220.0,9148850.0,5632350.0,9191270.0
383,00384,790968.0,833956.0,545811.0,1072218.0,1179785.0,1839000.0,1748387.0,851789.0
384,00385,833981.0,1886066.0,2128251.0,986623.0,913881.0,946252.0,1021648.0,1483788.0
385,00386,6962658.0,3486995.0,7705917.0,4426261.0,1434760.0,3434440.0,3784160.0,10058450.0
386,00387,8223781.0,13404681.0,18484313.0,17536692.0,13149465.0,11035282.0,17156821.0,15617489.0
387,00388,22214296.0,34583290.0,9169798.0,42963653.0,23397421.0,17992569.0,9365919.0,31712514.0
388,00389,2435648.0,2375657.0,2032194.0,1293668.0,2603063.0,2216511.0,2284223.0,2514205.0
389,00390,1156762.0,1448387.0,1511723.0,1884132.0,1390082.0,1487226.0,1375682.0,1624774.0
390,00391,14905521.0,34957869.0,21409111.0,1851700.0,917324.0,6150339.0,15050127.0,31373332.0
391,00392,820756.0,451310.0,386780.0,1403097.0,386412.0,1361197.0,1987885.0,3692604.0
392,00393,9061110.0,14225390.0,1344320.0,17690260.0,14041970.0,25918670.0,4364130.0,8063870.0
393,00394,2206759.0,2323285.0,1282816.0,1433030.0,2484185.0,2396651.0,1652940.0,1864120.0
394,00395,1579556.0,1360294.0,1187195.0,1620258.0,3685738.0,1732879.0,3020825.0,1486086.0
395,00396,1291316.0,2212002.0,1220560.0,2587296.0,1445459.0,1904650.0,978016.0,3155553.0
396,00397,2128364.0,2107726.0,2504809.0,3490355.0,2030492.0,1903124.0,3318139.0,3106546.0
397,00398,9801026.0,9230925.0,7525135.0,13373053.0,2893258.0,24405377.0,25437924.0,4635642.0
398,00399,19949360.0,20762780.0,12458350.0,20843840.0,18238540.0,23851710.0,17304700.0,17451470.0
399,00400,23340160.0,14171218.0,7945033.0,31262709.0,14376090.0,15172140.0,14401060.0,21133050.0
400,00401,30367170.0,17085460.0,5516140.0,19786240.0,35143810.0,8375030.0,5583600.0,12880000.0
401,00402,4928011.0,2878114.0,2616443.0,3567602.0,6533121.0,3297996.0,2261628.0,7205930.0
402,00403,987358.0,744800.0,735310.0,1028714.0,1342067.0,1116239.0,1137867.0,1110842.0
403,00404,5598984.0,6545540.0,4629708.0,4605387.0,5269433.0,5720511.0,8513512.0,14199298.0
404,00405,4340910.0,4462430.0,3841590.0,2353270.0,2148020.0,2151250.0,1536262.0,1776930.0
405,00406,917570.0,928482.0,921872.0,1152957.0,1159752.0,1149911.0,1520385.0,1628085.0
406,00407,14436820.0,19647290.0,14346170.0,32300740.0,7802040.0,14437330.0,8669300.0,27613355.0
407,00408,47537940.0,102498000.0,90773810.0,143146980.0,52011600.0,139822930.0,108493640.0,14927780.0
408,00409,15436128.0,10013030.0,6282810.0,13045670.0,9724890.0,10419470.0,3476330.0,10291240.0
409,00410,502610.0,481024.0,936520.0,992390.0,1102110.0,935657.0,1355196.0,802381.0
410,00411,12506620.0,7256070.0,4904150.0,10616150.0,5632030.0,5747080.0,6386630.0,4311630.0
411,00412,9626574.0,7393601.0,5013858.0,8077025.0,4342057.0,6011677.0,2751129.0,5144266.0
412,00413,5645701.0,3844772.0,18807405.0,5427940.0,9027015.0,5934386.0,20941811.0,13808743.0
413,00414,10016722.0,7032213.0,4589340.0,19233898.0,7321400.0,12818250.0,5347080.0,12896680.0
414,00415,693331.0,1022087.0,1382820.0,785921.0,1755164.0,1506707.0,1527580.0,465953.0
415,00416,40094700.0,20844720.0,16388700.0,20438372.0,9933580.0,6319480.0,15417460.0,17499280.0
416,00417,7086760.0,4414470.0,2381940.0,7244190.0,4947370.0,3978940.0,2431320.0,8166760.0
417,00418,1692624.0,1868967.0,2731776.0,3383099.0,2362253.0,1635465.0,2892605.0,1306894.0
418,00419,3240000.0,10828070.0,6733760.0,7920210.0,6262320.0,2847170.0,2318940.0,11782920.0
419,00420,1325474.0,4115136.0,4045878.0,3802997.0,3407993.0,5711551.0,1916491.0,3410957.0
420,00421,10056366.0,12170221.0,9837907.0,9113337.0,10607530.0,10851719.0,11335625.0,9392823.0
421,00422,1243990.0,3201160.0,1852201.0,1884280.0,1018010.0,3310694.0,1259064.0,862660.0
422,00423,8351760.0,5399540.0,6365270.0,7588270.0,2272400.0,3399440.0,5632145.0,6475940.0
423,00424,363420.0,430348.0,375940.0,268020.0,276510.0,538770.0,532530.0,446760.0
424,00425,1645324.0,3285304.0,1399424.0,1714231.0,1343011.0,2708474.0,2611164.0,2335821.0
425,00426,1158200.0,8068940.0,6858740.0,5231456.0,7599760.0,5959550.0,7970570.0,8820090.0
426,00427,2283794.0,716140.0,3297160.0,2573880.0,5515170.0,2251150.0,2471670.0,3355100.0
427,00428,35456690.0,10686850.0,10022010.0,14248900.0,6937260.0,20200210.0,8547920.0,61341980.0
428,00429,7441725.0,12024136.0,6139962.0,1703731.0,5779199.0,5819894.0,1836938.0,10036963.0
429,00430,11579650.0,8532010.0,5980440.0,18957680.0,4698840.0,5638600.0,12744020.0,31256480.0
430,00431,1648200.0,1273080.0,1975085.0,2354020.0,1717857.0,2401390.0,3056390.0,3834290.0
431,00432,4894456.0,16990050.0,3070475.0,6216890.0,5486800.0,4122680.0,2483270.0,3760800.0
432,00433,9168510.0,8636640.0,6606420.0,11129860.0,3585210.0,35258520.0,5109370.0,4533600.0
433,00434,6531088.0,4511897.0,8441832.0,5050852.0,4667724.0,5671044.0,7587174.0,9337837.0
434,00435,6220140.0,4660220.0,2263270.0,872120.0,1649610.0,3669980.0,2091610.0,2694030.0
435,00436,5722180.0,12172480.0,6822950.0,15857010.0,8566758.0,7903047.0,5198540.0,16824248.0
436,00437,88660.0,17760.0,556672.0,454422.0,518270.0,1460610.0,904290.0,1027252.0
437,00438,9316850.0,15963093.0,18716109.0,10006847.0,6740810.0,6225230.0,5441286.0,5887270.0
438,00439,495611.0,1263832.0,1059413.0,570540.0,1481073.0,1395810.0,1762467.0,1160508.0
439,00440,11302990.0,10128470.0,7562744.0,13123430.0,8800589.0,3899600.0,3621330.0,10965970.0
440,00441,2180404.0,7953082.0,3950860.0,2981067.0,2736780.0,3131658.0,22175250.0,1774550.0
441,00442,3603961.0,3474827.0,3423838.0,3920565.0,4161864.0,4971992.0,4627414.0,4559006.0
442,00443,3630462.0,13249060.0,10543430.0,23786400.0,17433330.0,9716240.0,17075130.0,7603524.0
443,00444,6188330.0,5662967.0,41010970.0,7805430.0,6934415.0,15760700.0,23035070.0,40035220.0
444,00445,825552.0,1251211.0,814280.0,1116759.0,932710.0,902040.0,1340435.0,1230250.0
445,00446,2533682.0,1556603.0,1755940.0,2051646.0,2204646.0,2623963.0,3400925.0,2288752.0
446,00447,2359439.0,2122981.0,2542695.0,1495158.0,2533480.0,4198420.0,13061510.0,2401206.0
447,00448,4436830.0,18837928.0,12942720.0,11125360.0,10547185.0,2241110.0,6497280.0,8176739.0
448,00449,2713142.0,4060623.0,6447720.0,12198456.0,2587285.0,9824869.0,6881322.0,30862168.0
449,00450,8320656.0,21080552.0,13946150.0,14786480.0,13248967.0,10218026.0,6737941.0,53953158.0
450,00451,3169517.0,3662340.0,4121509.0,3536709.0,1791545.0,4211825.0,2924708.0,3012600.0
451,00452,324213.0,698541.0,2470084.0,2432729.0,1825737.0,2634970.0,2799834.0,2380293.0
452,00453,2156700.0,25069581.0,3782985.0,6626605.0,3383638.0,3531976.0,6629404.0,9984818.0
453,00454,1606176.0,1303610.0,1838740.0,2127374.0,1819925.0,1643519.0,2580871.0,1786573.0
454,00455,35449410.0,13180759.0,11082142.0,18026236.0,9258294.0,17871150.0,12957254.0,10481394.0
455,00456,2391860.0,2513647.0,2311010.0,4944459.0,2863414.0,3828085.0,20095429.0,26584011.0
456,00457,24513028.0,19905804.0,13962612.0,27827895.0,18882974.0,21208260.0,13359496.0,14107217.0
457,00458,1359607.0,1208474.0,1167083.0,1672009.0,1400075.0,1516292.0,1943354.0,1458515.0
458,00459,3462430.0,3243370.0,5425620.0,3794640.0,2993340.0,4116030.0,3297690.0,3700400.0
459,00460,2619155.0,7517110.0,3356540.0,9215640.0,4531070.0,2069850.0,,
460,00461,585689.0,1274560.0,1512631.0,1076024.0,577020.0,1751959.0,1366021.0,1382510.0
461,00462,7947440.0,6761460.0,10243651.0,17586150.0,4821830.0,11305080.0,7516680.0,5292699.0
462,00463,7229360.0,5752040.0,9293670.0,10122010.0,5276890.0,4192140.0,8071540.0,10530520.0
463,00464,2695767.0,2913133.0,2692699.0,1553789.0,2082238.0,3861785.0,2392590.0,2174188.0
464,00465,2719107.0,3441926.0,1369902.0,2866806.0,3303831.0,2080049.0,2451642.0,3264347.0
465,00466,10449501.0,24043040.0,47436090.0,20732503.0,17555089.0,25514742.0,25864690.0,23614170.0
466,00467,4384760.0,2803700.0,1518581.0,2332141.0,2364388.0,1704333.0,3040870.0,2224726.0
467,00468,6320570.0,8129330.0,6554344.0,5732813.0,6688331.0,7994359.0,5438048.0,6906843.0
468,00469,2091560.0,7800760.0,4038440.0,4353610.0,850970.0,3039520.0,1743970.0,1513410.0
469,00470,959978.0,1418142.0,1036658.0,867881.0,620571.0,946626.0,1269934.0,1187097.0
470,00471,2544170.0,19041970.0,13887600.0,15236460.0,24306580.0,15479810.0,12176400.0,34462560.0
471,00472,983755.0,628352.0,589463.0,990457.0,1064439.0,1125046.0,1313570.0,2028536.0
472,00473,1895586.0,1325689.0,1286021.0,1970940.0,1543442.0,1383424.0,1763440.0,1975669.0
473,00474,14810306.0,10862272.0,8087054.0,20348408.0,9645020.0,11265543.0,11470262.0,21247263.0
474,00475,7017106.0,3376829.0,2897189.0,2625956.0,2596658.0,2659170.0,3234186.0,3312628.0
475,00476,1473256.0,1406993.0,1552524.0,2052492.0,1647769.0,2326821.0,2045808.0,1136865.0
476,00477,7078280.0,12894186.0,83224757.0,15997138.0,12570300.0,41240890.0,9869530.0,21286910.0
477,00478,25241365.0,28882755.0,12100812.0,63472610.0,51531618.0,28529520.0,17533400.0,19293925.0
478,00479,725737.0,2573376.0,1098684.0,791596.0,1299228.0,1117977.0,1532971.0,805627.0
479,00480,13018784.0,11459990.0,8389280.0,16602112.0,11131851.0,14392746.0,15488780.0,15978310.0
480,00481,8529020.0,8379190.0,15369956.0,8586658.0,6847710.0,8258545.0,6641872.0,7295890.0
481,00482,650281.0,962426.0,869487.0,1560668.0,1017699.0,1259474.0,1930527.0,2381843.0
482,00483,935790.0,1282300.0,635170.0,718750.0,1449970.0,800920.0,669040.0,1652030.0
483,00484,6334212.0,4240060.0,4229890.0,5775247.0,2651490.0,4789190.0,6639600.0,6992330.0
484,00485,13094010.0,11022110.0,10921990.0,21426120.0,20186960.0,15193680.0,19803250.0,8952650.0
485,00486,12759850.0,20924650.0,14190530.0,25509020.0,18251560.0,17138970.0,5356970.0,27445130.0
486,00487,966922.0,1382763.0,1645815.0,1256783.0,1342054.0,1965064.0,1993715.0,1569293.0
487,00488,1320842.0,1537063.0,1962488.0,1847706.0,1341423.0,1696331.0,1482746.0,1558019.0
488,00489,10035320.0,6202470.0,4055935.0,14370285.0,7537680.0,8113970.0,8817729.0,6421520.0
489,00490,2438620.0,3261640.0,2430470.0,3305220.0,3159050.0,4705900.0,3430820.0,5918470.0
490,00491,1743990.0,2378120.0,2050792.0,2363268.0,957530.0,1382390.0,2024040.0,2311460.0
